entry_id	volume	part	number	page	author	title	oreg	odat	id	rdat	claimants	new_matter	see_also_ren	see_also_reg	notes	full_text
d96dde54-bde2-5591-b3dc-53facd222486	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Donald Duck, by Walt Disney. Release 28May44.	AA455713	1944-05-15	R506963	1971-06-07	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Donald Duck, by Walt Disney. © Walt Disney Productions (PWH) Release 28May44. © 15May44; AA455713. 7Jun71; R506963.
2236dee8-a39e-53d8-9f9f-5c611cded44d	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Donald Duck, by Walt Disney. Release 29May-3Jun44.	AA457682	1944-05-15	R506979	1971-06-07	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Donald Duck, by Walt Disney. © Walt Disney Productions (PWH) Release 29May-3Jun44. © 15May44; AA457682. 7Jun71; R506979.
5230c998-bdf4-56f7-93fb-1cc106b1e269	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Donald Duck, by Walt Disney. Release 4Jun44.	AA457683	1944-05-22	R506980	1971-06-07	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Donald Duck, by Walt Disney. © Walt Disney Productions (PWH) Release 4Jun44. © 22May44; AA457683. 7Jun71; R506980.
c2d6d9f8-9c3d-5d17-b7a2-6de35486110c	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Donald Duck, by Walt Disney. Release 5-10Jun44.	AA457684	1944-05-22	R506981	1971-06-07	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Donald Duck, by Walt Disney. © Walt Disney Productions (PWH) Release 5-10Jun44. © 22May44; AA457684. 7Jun71; R506981.
37a9c9b7-45f2-536e-8376-ad4f6758281a	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Donald Duck, by Walt Disney. Release 11Jun44.	AA457685	1944-05-29	R506982	1971-06-07	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Donald Duck, by Walt Disney. © Walt Disney Productions (PWH) Release 11Jun44. © 29May44; AA457685. 7Jun71; R506982.
c7edfb7a-de99-50dd-bc28-bc2483dc2f66	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Donald Duck, by Walt Disney. Release 12-17Jun44.	AA457686	1944-05-29	R506983	1971-06-07	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Donald Duck, by Walt Disney. © Walt Disney Productions (PWH) Release 12-17Jun44. © 29May44; AA457686. 7Jun71; R506983.
90278795-d8e8-58c2-8307-b78b34a43fe7	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 9Jan44.	AA447112	1944-01-03	R499821	1971-02-04	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 9Jan44. © 3Jan44; AA447112. 4Feb71; R499821.
c64e7e21-a0ad-567d-b0b2-7bc3df327c9e	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 16Jan44.	AA448072	1944-01-03	R499835	1971-02-04	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 16Jan44. © 3Jan44; AA448072. 4Feb71; R499835.
d02acf43-38f1-51ad-8aea-d7991e44250b	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 23Jan44.	AA448073	1944-01-10	R499836	1971-02-04	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 23Jan44. © 10Jan44; AA448073. 4Feb71; R499836.
418070be-d1aa-5a37-83cb-ae44e89dd3f2	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 30Jan44.	AA447113	1944-01-17	R499822	1971-02-04	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 30Jan44. © 17Jan44; AA447113. 4Feb71; R499822.
ba672b91-cb40-54d7-a4dd-5354b4b2133f	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 6Feb44.	AA447114	1944-01-24	R499823	1971-02-04	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 6Feb44. © 24Jan44; AA447114. 4Feb71; R499823.
766bd8a5-23b7-51f0-8e0a-71b9f316afca	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 13Feb44.	AA448074	1944-01-31	R499837	1971-02-04	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 13Feb44. © 31Jan44; AA448074. 4Feb71; R499837.
c235adfa-880f-51b7-abfe-fddb894dd010	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 20Feb44.	AA449920	1944-02-07	R502178	1971-03-11	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 20Feb44. © 7Feb44; AA449920. 11Mar71; R502178.
6a3ac5d7-deaf-5ab6-bedb-13c4ba0874b0	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 27Feb44.	AA449919	1944-02-14	R502177	1971-03-11	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 27Feb44. © 14Feb44; AA449919. 11Mar71; R502177.
4ec83bd1-ee59-53d6-8821-cb202a4a33b6	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 5Mar44.	AA450186	1944-02-21	R502179	1971-03-11	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 5Mar44. © 21Feb44; AA450186. 11Mar71; R502179.
9263379c-7164-5176-a4da-03a3be6e461e	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 12Mar44.	AA450187	1944-02-28	R502180	1971-03-11	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 12Mar44. © 28Feb44; AA450187. 11Mar71; R502180.
7b29a579-7db1-54dd-92f5-43b54789fa6f	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 19Mar44.	AA452695	1944-03-06	R503658	1971-03-31	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 19Mar44. © 6Mar44; AA452695. 31Mar71; R503658.
7b0b8a9f-98c9-5086-89a5-e912039037bb	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 26Mar44.	AA452696	1944-03-13	R503659	1971-03-31	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 26Mar44. © 13Mar44; AA452696. 31Mar71; R503659.
7fba66dd-96ce-53a2-861f-a9d6001596b3	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 2Apr44.	AA453224	1944-03-20	R503662	1971-03-31	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 2Apr44. © 20Mar44; AA453224. 31Mar71; R503662.
004b9906-108a-5c23-a6a9-c32a29aa1ad1	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 9Apr44.	AA453225	1944-03-27	R503663	1971-03-31	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 9Apr44. © 27Mar44; AA453225. 31Mar71; R503663.
7312cfe1-9de2-5946-875c-ea800c6fb78e	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 16Apr44.	AA454810	1944-04-02	R505410	1971-05-05	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 16Apr44. © 2Apr44; AA454810. 5May71; R505410.
9c8deea4-daed-5b99-9194-b1253858f256	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 23Apr44.	AA454811	1944-04-10	R505387	1971-05-05	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 23Apr44. © 10Apr44; AA454811. 5May71; R505387.
579e4233-b3d0-5b04-b988-bf113c9093d3	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 30Apr44.	AA454812	1944-04-17	R505388	1971-05-05	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 30Apr44. © 17Apr44; AA454812. 5May71; R505388.
37a2150d-cc14-5335-aa0d-aa21554c5844	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 3May44.	AA454813	1944-04-24	R505389	1971-05-05	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 3May44. © 24Apr44; AA454813. 5May71; R505389.
bffc2af1-887d-5a8e-b389-0f9714316dc9	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 14May44.	AA455714	1944-05-01	R506964	1971-06-07	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 14May44. © 1May44; AA455714. 7Jun71; R506964.
37a15b5b-a11e-5f8b-8206-eaa0f32c25c1	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 21May44.	AA455715	1944-05-08	R506965	1971-06-07	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 21May44. © 8May44; AA455715. 7Jun71; R506965.
2dd86595-fdd2-5f25-9b5d-8b6c3fdb3466	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 28May44.	AA455716	1944-05-15	R506966	1971-06-07	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 28May44. © 15May44; AA455716. 7Jun71; R506966.
93ffe514-9c7e-5ef4-892c-410d61b5a127	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 4Jun44.	AA457675	1944-05-22	R506973	1971-06-07	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 4Jun44. © 22May44; AA457675. 7Jun71; R506973.
1cff1869-ceb1-51bd-af3e-14fa65928cbe	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Jose (Joe) Carioca, by Walt Disney. Release 11Jun44.	AA457674	1944-05-29	R506972	1971-06-07	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Jose (Joe) Carioca, by Walt Disney. © Walt Disney Productions (PWH) Release 11Jun44. © 29May44; AA457674. 7Jun71; R506972.
f08405e8-3710-5d33-a3c2-eefe61e44bd2	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Merry Christmas, I got some colored paper, by Louise Lutz. (Pluto card, 15 x 2124)	AA470016	1944-02-03	R502192	1971-03-11	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Merry Christmas, I got some colored paper, by Louise Lutz. (Pluto card, 15 x 2124) © 3Feb44; AA470016. Walt Disney Productions (PWH); 11Mar71; R502192.
3acd1819-db81-524a-97a2-e0c0ba144fd7	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 9Jan44.	AA447120	1944-01-03	R499828	1971-02-04	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 9Jan44. © 3Jan44; AA447120. 4Feb71; R499828.
d447d6fa-f366-55d7-9429-85116b3106c2	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 10-15Jan44.	AA447116	1944-01-03	R499824	1971-02-04	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 10-15Jan44. © 3Jan44; AA447116. 4Feb71; R499824.
36397f3c-b211-55b4-a6f6-1b0974d8de7b	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 16Jan44.	AA448069	1944-01-03	R499832	1971-02-04	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 16Jan44. © 3Jan44; AA448069. 4Feb71; R499832.
eb3e4953-688e-5d0c-b5e2-817264c5fa70	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 17-22Jan44.	AA447117	1944-01-03	R499825	1971-02-04	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 17-22Jan44. © 3Jan44; AA447117. 4Feb71; R499825.
3336281e-e3c0-501a-b9a6-191db2f263a1	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 23Jan44.	AA448070	1944-01-10	R499833	1971-02-04	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 23Jan44. © 10Jan44; AA448070. 4Feb71; R499833.
f11338d6-b3f1-545f-8020-99880b1670a4	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 24-29Jan44.	AA447118	1944-01-10	R499826	1971-02-04	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 24-29Jan44. © 10Jan44; AA447118. 4Feb71; R499826.
17c8108f-51c7-58e5-82c7-0d3a00177fc1	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 30Jan44.	AA447257	1944-01-17	R499829	1971-02-04	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 30Jan44. © 17Jan44; AA447257. 4Feb71; R499829.
f6bcfa8c-a33f-55fc-8d72-3830c7bb23b8	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 31Jan-5Feb44.	AA447119	1944-01-17	R499827	1971-02-04	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 31Jan-5Feb44. © 17Jan44; AA447119. 4Feb71; R499827.
854a9f94-2ebb-5fec-9674-7ae2f29da740	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 6Feb44.	AA447258	1944-01-24	R499830	1971-02-04	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 6Feb44. © 24Jan44; AA447258. 4Feb71; R499830.
5af20b15-89a8-573c-b7bc-37a9901dd4be	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 7-12Feb44.	AA448188	1944-01-24	R499838	1971-02-04	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 7-12Feb44. © 24Jan44; AA448188. 4Feb71; R499838.
596bdfa3-02a9-5025-8174-54d8d764d8b3	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 13Feb44.	AA448071	1944-01-31	R499834	1971-02-04	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 13Feb44. © 31Jan44; AA448071. 4Feb71; R499834.
b08aee69-0e97-5fd5-931e-7605cc3f5866	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 14-19Feb44.	AA449918	1944-01-31	R499841	1971-02-04	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 14-19Feb44. © 31Jan44; AA449918. 4Feb71; R499841.
168bc180-2014-5776-b28c-c8492a6d77f2	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 20Feb44.	AA449917	1944-02-07	R502176	1971-03-11	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 20Feb44. © 7Feb44; AA449917. 11Mar71; R502176.
a0cb5963-458a-5980-be19-65acf79b442f	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 21-26Feb44.	AA449916	1944-02-07	R502175	1971-03-11	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 21-26Feb44. © 7Feb44; AA449916. 11Mar71; R502175.
5242cfe3-500a-54b2-a042-026124bc2fbb	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 27Feb44.	AA449915	1944-02-14	R502174	1971-03-11	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 27Feb44. © 14Feb44; AA449915. 11Mar71; R502174.
56b10320-a5e5-5209-92eb-91c84cd33b7c	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 28Feb-4Mar44.	AA450188	1944-02-14	R502181	1971-03-11	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 28Feb-4Mar44. © 14Feb44; AA450188. 11Mar71; R502181.
537b90dd-f342-5aad-bbda-38084025848c	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 5Mar44.	AA450189	1944-02-21	R502182	1971-03-11	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 5Mar44. © 21Feb44; AA450189. 11Mar71; R502182.
741cb11b-499c-512c-8d81-247ab8e18370	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 6-11Mar44.	AA450190	1944-02-21	R502183	1971-03-11	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 6-11Mar44. © 21Feb44; AA450190. 11Mar71; R502183.
9e342d7c-c8e0-5082-b3df-ebccdea5b744	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 12Mar44.	AA450191	1944-02-28	R502184	1971-03-11	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 12Mar44. © 28Feb44; AA450191. 11Mar71; R502184.
69afedea-6e77-554c-a24e-1679f93ca4ce	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 13-18Mar44.	AA452689	1944-02-28	R502190	1971-03-11	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 13-18Mar44. © 28Feb44; AA452689. 11Mar71; R502190.
7c18b1fe-6a47-5101-9071-c39f4c9c5039	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 19Mar44.	AA452690	1944-03-06	R503653	1971-03-31	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 19Mar44. © 6Mar44; AA452690. 31Mar71; R503653.
551c497d-6535-5589-9810-d9625c5e3195	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 20-25Mar44.	AA452691	1944-03-06	R503654	1971-03-31	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 20-25Mar44. © 6Mar44; AA452691. 31Mar71; R503654.
7d4df7e7-621f-5c5d-bdf5-16c1ac94da93	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 26Mar44.	AA452692	1944-03-13	R503655	1971-03-31	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 26Mar44. © 13Mar44; AA452692. 31Mar71; R503655.
07dc4e29-b018-5127-abab-3ac37891c26c	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 27Mar-1Apr44.	AA453221	1944-03-13	R503660	1971-03-31	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 27Mar-1Apr44. © 13Mar44; AA453221. 31Mar71; R503660.
6443ca89-7f89-5dd1-8795-dc37eccdcb5c	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 2Apr44.	AA453222	1944-03-20	R503673	1971-03-31	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 2Apr44. © 20Mar44; AA453222. 31Mar71; R503673.
dc35598e-7295-5d5c-9707-b62f325917bd	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 3-8Apr44.	AA452693	1944-03-20	R503656	1971-03-31	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 3-8Apr44. © 20Mar44; AA452693. 31Mar71; R503656.
ab442b02-beeb-5cba-b62d-e5aa03c52247	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 9Apr44.	AA453223	1944-03-27	R503661	1971-03-31	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 9Apr44. © 27Mar44; AA453223. 31Mar71; R503661.
e608e527-a8d1-5985-93a9-12fa3eb84a41	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 10-15Apr44.	AA452694	1944-03-27	R503657	1971-03-31	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 10-15Apr44. © 27Mar44; AA452694. 31Mar71; R503657.
b785fd02-8729-5cd6-ac73-58b95c45d3b4	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 16Apr44.	AA454814	1944-04-02	R505390	1971-05-05	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 16Apr44. © 2Apr44; AA454814. 5May71; R505390.
a5a29d53-3e85-5218-b6cf-f788eb339104	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 17-22Apr44.	AA454815	1944-04-03	R505391	1971-05-05	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 17-22Apr44. © 3Apr44; AA454815. 5May71; R505391.
3a51d2d8-6ace-5b57-a7d1-0deaa5a3de1a	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 23Apr44.	AA454816	1944-04-10	R505392	1971-05-05	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 23Apr44. © 10Apr44; AA454816. 5May71; R505392.
5f1fd3d3-bc3f-5f99-85fc-359f5c7a929a	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 24-29Apr44.	AA454817	1944-04-10	R505393	1971-05-05	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 24-29Apr44. © 10Apr44; AA454817. 5May71; R505393.
14a5a7bc-9585-51e1-8ccf-fcc932c5301c	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 30Apr44.	AA454818	1944-04-17	R505394	1971-05-05	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 30Apr44. © 17Apr44; AA454818. 5May71; R505394.
59106234-9b3c-5d65-93a2-e3bc23e03d4d	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 1-6May44.	AA454819	1944-04-17	R505395	1971-05-05	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 1-6May44. © 17Apr44; AA454819. 5May71; R505395.
990d08fa-cf2f-5fcf-b1ef-6fd84db7f5d2	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 7May44.	AA454820	1944-04-24	R505396	1971-05-05	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 7May44. © 24Apr44; AA454820. 5May71; R505396.
f393d702-07ca-57fe-adb6-6f44d810bea7	25	1	1	1561	DISNEY (WALT) PRODUCTIONS.	Mickey Mouse, by Walt Disney. Release 8-13May44.	AA455717	1944-04-24	R505398	1971-05-05	Walt Disney Productions|PWH					DISNEY (WALT) PRODUCTIONS. Mickey Mouse, by Walt Disney. © Walt Disney Productions (PWH) Release 8-13May44. © 24Apr44; AA455717. 5May71; R505398.
