volume	part	number	page	author	title	book	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
18	1A	1	141	LYON, T. LYTTLETON.	The nature and properties of soils; a college text of edaphology. By T. Lyttleton Lyon & Harry O. Buckman. 3d ed. (Agricultural science series)		A105126	1937-03-30	R338966	1964-06-10	Harry O. Buckman|A						LYON, T. LYTTLETON. The nature and properties of soils; a college text of edaphology. By T. Lyttleton Lyon & Harry O. Buckman. 3d ed. (Agricultural science series) © 30Mar37; A105126. Harry O. Buckman (A); 10Jun64; R338966.
18	1A	1	141	LYTLE, ANDREW NELSON.	The long night.		A97787	1936-09-02	R339019	1964-06-08	Andrew Nelson Lytle|A						LYTLE, ANDREW NELSON. The long night. © 2Sep36; A97787. Andrew Nelson Lytle (A); 8Jun64; R339019.
18	1A	1	142	MACARTNEY, CLARENCE EDWARD.	Bible epitaphs.		A96753	1936-07-08	R333310	1964-03-09	People's First National Bank & Trust Co.|E						MACARTNEY, CLARENCE EDWARD. Bible epitaphs. © 8Jul36; A96753. People's First National Bank & Trust Co. (E); 9Mar64; R333310.
18	1A	1	142	MACAULAY, RICHARD.	Take a number. (In Saturday evening post, Mar. 7, 1936)		B292338	1936-03-03	R330926	1964-01-28	Richard Macaulay|A						MACAULAY, RICHARD. Take a number. (In Saturday evening post, Mar. 7, 1936) © 3Mar36; B292338. Richard Macaulay (A); 28Jan64; R330926.
18	1A	1	142	MCCAHAN, DAVID.	College and university courses in insurance.		A100506	1936-09-28	R334673	1964-03-19	American College of Life Underwriters|PWH						MCCAHAN, DAVID. College and university courses in insurance. © 28Sep36; A100506. American College of Life Underwriters (PWH); 19Mar64; R334673.
18	1A	1	142	MCCALL, WILLIAM A.	You and college. By William A. McCall, Marston Balch & John P. Herring.		A94581	1936-05-15	R333636	1964-03-03	William A. McCall & Marston Balch|A						MCCALL, WILLIAM A. You and college. By William A. McCall, Marston Balch & John P. Herring. © 15May36; A94581. William A. McCall & Marston Balch (A); 3Mar64; R333636.
18	1A	1	142	MCCONATHY, OSBORNE.	Advance sheets from Music highways and byways. By Osborne McConathy, John W. Beattie & Russell V. Morgan.		AA211436	1936-07-15	R334752	1964-03-23	Hazel B. Morgan|W						MCCONATHY, OSBORNE. Advance sheets from Music highways and byways. By Osborne McConathy, John W. Beattie & Russell V. Morgan. © 15Jul36; AA211436. Hazel B. Morgan (W); 23Mar64; R334752.
18	1A	1	142	MCCONATHY, OSBOURNE.	Music highways and byways. Edited by Osbourne McConathy, John W. Beattie & Russell V. Morgan.		A98839	1936-09-18	R334744	1964-03-23	Hazel B. Morgan|W of Russell V. Morgan						MCCONATHY, OSBOURNE. Music highways and byways. Edited by Osbourne McConathy, John W. Beattie & Russell V. Morgan. © 18Sep36; A98839. Hazel B. Morgan (W of Russell V. Morgan); 23Mar64; R334744.
18	1A	1	142	MCCONATHY, OSBOURNE.	The music hour; Louisiana transition book for intermediate grades. By Osbourne McConathy, W. Otto Miessner, Edward Bailey Birge & Mabel E. Bray. In collaboration with S. T. Burns.		A93633	1936-03-28	R332520	1964-02-17	Mabel E. Bray|A						MCCONATHY, OSBOURNE. The music hour; Louisiana transition book for intermediate grades. By Osbourne McConathy, W. Otto Miessner, Edward Bailey Birge & Mabel E. Bray. In collaboration with S. T. Burns. © 28Mar36; A93633. Mabel E. Bray (A); 17Feb64; R332520.
18	1A	1	143	MCCONATHY, OSBOURNE.	The music hour, first book. By Osbourne McConathy, W. Otto Miessner, Edward Bailey Birge & Mabel E. Bray. Illus. by Shirley Kite. Rev. & enl. reg. ed.		A100962	1936-11-28	R334757	1936-03-23	Mabel E. Bray|A						MCCONATHY, OSBOURNE. The music hour, first book. By Osbourne McConathy, W. Otto Miessner, Edward Bailey Birge & Mabel E. Bray. Illus. by Shirley Kite. Rev. & enl. reg. ed. © 28Nov36; A100962. Mabel E. Bray (A); 23Mar36; R334757.
18	1A	1	143	MCCORD, DAVID.	On ebb-tide sand. (In Yale review, spring 1937)		B333784	1937-03-15	R334288	1964-03-17	David McCord|A						MCCORD, DAVID. On ebb-tide sand. (In Yale review, spring 1937) © 15Mar37; B333784. David McCord (A); 17Mar64; R334288.
18	1A	1	143	MCCORD, DAVID THOMPSON WATSON.	Notes on the Harvard tercentenary.		A102473	1936-12-31	R332088	1964-02-11	David Thompson Watson McCord|A						MCCORD, DAVID THOMPSON WATSON. Notes on the Harvard tercentenary. © 31Dec36; A102473. David Thompson Watson McCord (A); 11Feb64; R332088.
