entry_id	volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	new_matter	see_also_ren	see_also_reg	note	full_text
e6c11088-d448-76cd-2c8c-1ec242eaf23b						Selezione dal Reader's digest.  Vol. 8, no. 44, May 1952.  Editor-in-chief: Mario Ghisalberti.	BFO231	1952-04-29	RE48413	1980-01-21	S.P.A. Reader's Digest|PWH					
d10476a9-b454-3c58-52fc-97ada22a34b3					R. F. Delderfield.	The Bride wore an opal ring; a play in 1 act.	DF323	1952-04-29	RE57250	1980-04-28	May Delderfield|W					
0d6e8079-14ac-634c-20cf-477131944d4c					Cyril Roberts.	Mrs. Effingham; a comedy in 1 act.	DF325	1952-04-29	RE68337	1980-10-24	Cyril Roberts|A					
8336426b-382e-c27c-9b32-8cc2eea81dba					Cyril Roberts.	Do not disturb; a comedy in 1 act.	DF330	1952-04-29	RE68334	1980-10-24	Cyril Roberts|A					
2769dadf-f1f0-e512-3b3a-266f9ec8e61f					V. C. Clinton-Baddeley.	Cinderella; or, Love makes the world go round.  A Pantomime in a prologue & two acts.	DF333	1952-04-29	RE57248	1980-04-28	Geoffrey Mark Clinton Goullet|E				Book & lyrics only.	
0c88a3bd-7b1e-c29c-19be-1e38ccf5eff4					Vera Tarpley & Ken Tarpley.	Father was a housewife.|Ken Tarpley.	DP1089	1952-04-29	RE53416	1980-01-11	Vera Tarpley|A					
9e9d0ea1-b73d-96c6-d206-5d91dbc9cf0c					James Reach.	What's your story?  A melodramatic comedy in 3 acts.	DP1113	1952-04-29	RE43516	1980-01-07	Samuel French, Inc.|PWH					
f1b1fa76-c223-6ff0-3d00-083a125283a7						Moe Hare; three drawings.	GU19739	1952-04-29	RE74032	1980-12-19	Alfred Harvey, Leon Harvey & Estate of Robert B. Harvey|PWH					
d8030282-2a5f-e141-8b8d-23f01778e7fa						Short tail; three drawings.	GU19740	1952-04-29	RE74033	1980-12-19	Alfred Harvey, Leon Harvey & Estate of Robert B. Harvey|PWH					
6bfae8ea-4c06-8caa-5d91-0887da5bef5b						Tommy Tortoise; three drawings.	GU19741	1952-04-29	RE74034	1980-12-19	Alfred Harvey, Leon Harvey & Estate of Robert B. Harvey|PWH					
b1e9fbf5-6974-6457-39d2-c4dd6264eb21						Lucky; three drawings.	GU19742	1952-04-29	RE74035	1980-12-19	Alfred Harvey, Leon Harvey & Estate of Robert B. Harvey|PWH					
18939a82-7303-ef46-2c3c-f4b3c3f4dccd						Finny; three drawings.	GU19743	1952-04-29	RE74036	1980-12-19	Alfred Harvey, Leon Harvey & Estate of Robert B. Harvey|PWH					
c742411d-10c1-b8e4-9df8-896614ed0dcc						Herbert; three drawings.	GU19744	1952-04-29	RE74037	1980-12-19	Alfred Harvey, Leon Harvey & Estate of Robert B. Harvey|PWH					
4a34d3f5-1df4-01cb-bcba-404125c92a99						Wily Fox; three drawings.	GU19745	1952-04-29	RE74038	1980-12-19	Alfred Harvey, Leon Harvey & Estate of Robert B. Harvey|PWH					
a117f013-ffa7-dc47-29de-88fbd92e13ff					Erle Stanley Gardner.	The Case of the moth-eaten mink.	A64493	1952-04-30	RE56773	1980-04-22	Jean Bethell Gardner|W					
0bc54e49-44f9-5e5b-70e8-78419247322f					Jean-Paul Sartre, editor: Mary Elizabeth Storer.	Les Jeux sonts faits.	A66262	1952-04-30	RE56349	1980-04-17	Mary Elizabeth Storer|A					
88c5eb5f-14ec-67f1-7f42-e37111ec4ee0						Who is Jesus?  Author: George W. Truett, editor: Powhatan W. James.	A66272	1952-04-30	RE70939	1980-11-17	William B. Eerdmans Publishing Company|PPW					
0b6c4fe2-9fb3-955c-b140-12456c795420					Elizabeth Isabel Wallace.	The Unending journey.	A66294	1952-04-30	RE100218	1980-12-22	Elizabeth Isabel Wallace|A					
2a49750c-4edc-01f1-a11c-f539a669bf8b					Truman C. Bigham & Merrill J. Roberts.	Transportation.	A66388	1952-04-30	RE63855	1980-07-28	Truman C. Bigham, Jr.|C||Merrill J. Roberts|A					
a613ef28-07b7-262d-8237-c8b92f8e0109					Charles W. Foulk, Harvey V. Moyer & William Marshall MacNevin.	Quantitative chemical analysis.	A66389	1952-04-30	RE63864	1980-07-28	Mrs. William Marshall MacNevin|W					
52c41f25-445d-3d1b-dee4-244a7b11c389					Paul A. Samuelson, Robert L. Bishop & John R. Coleman.	Readings in economics.	A66453	1952-04-30	RE63865	1980-07-28	Paul A. Samuelson|A||John R. Coleman|A					
a4797881-cd46-f086-e401-9e85c4d7e0fd					Bernard P. Corbman.	Mathematics of retail merchandising.	A66459	1952-04-30	RE73314	1980-12-11	Bernard P. Corbman|A					
7bb2e093-5504-f056-bdea-c220e17a726d					Josephine Lawrence (Josephine Lawrence Platz)	Song in the night.	A66494	1952-04-30	RE65670	1980-09-08	Antoinette Gentile|E					
10a13665-6aee-4da5-19bb-3e3e7328d738					Romola Nijinsky.	The Last years of Nijinsky.	A66496	1952-04-30	RE84428	1980-12-22	Igor Markevitch|E					
fb394634-7380-1caa-dcb6-be25a9652cc6					James Thurber.	The Thurber album.	A66498	1952-04-30	RE83848	1980-12-22	Mrs. James Thurber|W					
ebbefc1b-265c-485c-bfbb-ec049e221612					Norman Jolliffe.	Reduce and stay reduced.	A66499	1952-04-30	RE75369	1980-12-22	Lillian Jolliffe|W||Norman Jolliffe, Jr.|C					
89c4962a-0acc-fb00-3d5a-a1a8e5b90bf3					Edward Wagenknecht.	Calvalcade of the American novel, from the birth of the Nation to the middle of the twentieth century.	A66691	1952-04-30	RE45605	1980-01-11	Edward Wagenknecht|A					
5059b519-d78d-6315-b442-1ef7ce699e0d					Will Ermine, selected & with an introd. by Erle Stanley Gardner.	Boss of the plains; a Triple-A western classic.	A66693	1952-04-30	RE57080	1980-04-25	Jean Bethell Gardner|W					
8a0ddd72-9cd2-8e7d-0a1e-e7b39535ab57						Massachusetts digest annotated, West key number system, 1761 to date.  Vols. 20 & 20A.	A66698	1952-04-30	RE62928	1980-07-14	West Publishing Company|PWH					
d95cac91-30f1-5eb0-36e4-cf91b1b42f07						West's Louisiana statutes annotated, civil code.  Vols. 1 & 2.	A66699	1952-04-30	RE62929	1980-07-14	West Publishing Company|PWH					
514f6393-5d60-4c90-3729-6ed1242cc2b6					Fritz Morstein-Marx.	Foreign governments.	A66701	1952-04-30	RE56354	1980-04-17	Fritz Morstein-Marx|A					
e7ddcee2-74a2-feca-d98d-4cb9a7317502					Paul P. VanRiper.	Handbook of practical politics.	A66726	1952-04-30	RE55868	1980-03-31	Holt, Rinehart and Winston|PWH					
885a8b73-4134-cc8a-5aec-a7f1238cefc7					Frederic Taubes.	Better frames for your pictures.	A66815	1952-04-30	RE60181	1980-05-16	Viking Penguin, Inc.|PWH					
1af0aeff-923e-fe82-c88e-1a9cde300167					Harold R. Bruce.	A College text in American national government.	A67011	1952-04-30	RE55866	1980-03-31	Holt, Rinehart and Winston|PWH					
4121e2bd-3b43-fc4f-93d5-0afc350c361b					Donald Drew Egbert, Stow Persons & T. D. S. Bassett.	Socialism and American life.	A67197	1952-04-30	RE49291	1980-01-11	Virginia Egbert Kilborne|W					
26637345-96cc-8053-ee89-c8f4c8a113e9					C. S. Hammond & Company.	Hammond's Indexed atlas of the United States.	A67858	1952-04-30	RE60244	1980-05-20	Hammond, Inc.|PWH					
e8eaa445-ece4-6e61-9eb7-d0bd1479808b					Otto Frank, translated from the Dutch by B. M. Mooyaart-Doubleday.	Anne Frank, the diary of a young girl.	A67878	1952-06-12	RE54771	1980-03-06	Otto Frank|PWH				U. S. ed. introd. by Eleanor Roosevelt.	
e8eaa445-ece4-6e61-9eb7-d0bd1479808b					Otto Frank, translated from the Dutch by B. M. Mooyaart-Doubleday.	Anne Frank, the diary of a young girl.	AIO1990	1952-04-30	RE54771	1980-03-06	Otto Frank|PWH				U. S. ed. introd. by Eleanor Roosevelt.	
30ab11a0-1341-4d40-c891-61bb9e2c5339					Nicholas Tselementes.	Greek cookery.	A68088	1952-04-30	RE47167	1980-01-21	D. C. Divry, Inc.|PWH					
e5754afb-3c65-3e3f-974b-cb7a82152109					Francis J. Tschan.	Saint Bernard of Hildesheim.  Vol. 3: album.	A68510	1952-04-30	RE79260	1980-12-23	Robert E. Tschan|C||Margaret Tschan Riley|C					
ace03bcd-b51b-36a8-1a0d-15dfe5942460					Francis J. Tschan.	Saint Bernard of Hildesheim.  Vol. 2: his works of art.	A68838	1952-04-30	RE79261	1980-12-23	Robert E. Tschan|C||Margaret Tschan Riley|C					
de3fd8e2-7bbf-4e58-d338-61e82eae0bdb					Albert Dorne, Fred Ludekens et al.	Famous artists course.  Lesson 1.	A71120	1952-04-30	RE59885	1980-05-28	Famous Schools Division of Bowline Corporation|PWH					
319adb97-1068-7b2a-8728-7dfff717f6bc						Purdon's Pennsylvania statutes annotated.  Titles 43-47.  1951 supplementary pamphlet.	AA212215	1952-04-30	RE62986	1980-07-14	West Publishing Company & George T. Bisel Company|PWH					
e2bfd40b-22dc-63fb-6148-19380ed8eb2b						Pennsylvania reporter covering cases reported in Atlantic reporter, second series.  Vol. 83-85.	AA212246	1952-04-30	RE62987	1980-07-14	West Publishing Company|PWH					
1db878ce-4104-1a1e-f4d4-3ba28293e2a0						South Eastern reporter, second series.  Vol. 68.	AA212247	1952-04-30	RE62988	1980-07-14	West Publishing Company|PWH					
1184abe6-f8a2-c4e0-023f-579e0b2e10fa						Iowa code annotated.  Apr. 1952 cumulative pamphlet.	AA212527	1952-04-30	RE62989	1980-07-14	West Publishing Company|PWH					
11b72380-83c7-5d0e-e3d0-2119de694a1c						Purdon's Pennsylvania statutes annotated.  1951 cumulative annual pocket part.  Titles 1-42, 48-76, constitution, tables & index.	AA212531	1952-04-30	RE62992	1980-07-14	West Publishing Company & George T. Bisel Company|PWH					
70485666-fe8e-db6f-eee0-dc7cfe8613fa						25 inspiring readings.  Words: Laura S. Emerson.	AA213748	1952-04-30	RE65950	1980-08-19	Laura S. Emerson|A					
51f8445d-c7c2-45e6-a5bf-1a7e8e2d82c4					Gail Edmond Plummer.	Revised syllabus for effective speech.|The New training for effective speech.	AA218677	1952-04-30	RE65989	1980-09-03	Holt, Rinehart and Winston|PWH				To accompany The New training for effective speech.	
248b84f5-2926-d376-d4e2-5f86ca82bbf4					Albert Dorne, Fred Ludekens et al.	Famous artists course.  Lesson 2.	AA219031	1952-04-30	RE59881	1980-05-28	Famous Schools Division of Bowline Corporation|PWH					
3fa02a43-e4fa-afb9-b704-bc7af619f6ca					Albert Dorne, Fred Ludekens et al.	Famous artists course.  Lesson 3.	AA219032	1952-04-30	RE59886	1980-05-28	Famous Schools Division of Bowline Corporation|PWH					
3efa7946-b93b-c504-ea37-49d0b4c4078f						Dictionnaire des peintres, sculpteurs, dessinateurs et graveurs.  T. 5.  De Emmanuel Benezit.	AF27104	1952-04-30	RE54050	1980-03-04	Henri Benezit|A||Luce Helene Proton DeLaChapelle|C					
6a74faac-9654-6836-b533-7b6f79fed413					Georges Borgeaud.	Le Preau.	AFO7809	1952-04-30	RE66887	1980-09-29	Georges Borgeaud|A					
9017ae81-5046-3e6d-85e7-c029af8b96ba					Emmanuel Berl.	Sylvia.	AFO7966	1952-04-30	RE59209	1980-04-01	Mireille Hartuch|W					
a831091b-6564-ae7e-077f-606a1d144874						Chicago daily tribune.  Vol. 111, no. 104, Apr. 30, 1952.	B353311	1952-04-30	RE55021	1980-03-26	Chicago Tribune Company|PCW					
203f72c0-1ddd-f5c5-57c0-140440c65975						The Wall Street journal.  Vol. 139, no. 101, Apr. 30, 1952.	B353364	1952-04-30	RE54506	1980-03-24	Dow Jones & Company, Inc.|PCW					
89b29b7d-745e-d5de-1167-eaea9cc39dcb						The New York times.  Vol. 101, no. 34430, Apr. 30, 1952.	B353395	1952-04-30	RE58577	1980-05-22	The New York Times Company|PCW					
23a22a45-1557-77e8-d147-6c05d9b170f8						Daily news.  Vol. 33, no. 266, Apr. 30, 1952.	B353407	1952-04-30	RE72313	1980-12-12	New York News, Inc.|PWH					
b02b6351-4996-24ff-4d3d-c85b377b42e0						The Washington post.  No. 27712.	B353451	1952-04-30	RE71363	1980-12-05	The Washington Post Company|PCW					
afce2da9-b89d-70dc-3788-79b42d54b295						The Christian Science monitor, Boston.  Vol. 44, no. 132, Apr. 30, 1952.	B354488	1952-04-30	RE45039	1980-01-11	The Christian Science Publishing Society|PWH					
36a24807-11c3-248b-5668-12312c61639e						Fawcett's Funny animals.  Vol. 13, no. 76.	B354741	1952-04-30	RE72707	1980-11-10	Publications, Inc.|PWH					
86d69d44-1571-fa76-1cf4-599aefc828c4						Country gentleman.  Vol. 122, no. 5, May 1952.	B354959	1952-04-30	RE56189	1980-03-28	The Curtis Publishing Company|PCW					
46cd626e-cb60-99b8-a17c-27c5be62e217						Daily variety.  Vol. 75, no. 40, Apr. 30, 1952.	B355083	1952-04-30	RE56035	1980-04-08	Daily Variety, Ltd.|PWH					
a0482e5d-0a4c-850d-c740-d300f8fe5fa9						Newsweek.  Vol. 39, no. 18, May 5, 1952.	B355279	1952-04-30	RE76348	1980-12-15	Newsweek, Inc.|PWH					
c09feceb-8be0-a93e-0445-0ab288ea21f7						The Herald of Christian Science.  Vol. 35, no. 6, June 1952.	B355758	1952-04-30	RE44994	1980-01-11	The Christian Science Publishing Society|PWH					
b61f7477-6700-be7c-2a32-3863159aa4a9						Der Herold der Christlichen Wissenschaft.  Vol. 50, no. 6, June 1952.|The Herald of Christian Science.	B355759	1952-04-30	RE76569	1980-12-01	The Christian Science Publishing Society|PWH					
90564e11-d079-41a5-4e54-e9552d379b32						Sports afield.  Vol. 127, no. 5, May 1952.	B355776	1952-04-30	RE56693	1980-04-21	The Hearst Corporation|PWH					
1eb80d6d-76d0-ae7c-af44-dc39cdf55e24						Jack and Jill.  Vol. 14, no. 7, May 1952.	B355840	1952-04-30	RE51410	1980-02-21	The Saturday Evening Post Company|PCW					
239e011e-1c8b-7a15-2de8-e93e0e22f4dc						Mademoiselle.  Vol. 35, no. 1, May 1952.	B355861	1952-04-30	RE58388	1980-05-19	The Conde Nast Publications, Inc.|PCW					
005e9bbe-ca74-bc1d-d47e-643ba7b3c750						New York supplement, second series.  Vol. 111, no. 2, Apr. 29, 1952.	B355947	1952-04-30	RE63070	1980-07-14	West Publishing Company|PWH					
707f814a-49e8-6557-2db1-7e68970443cb						South Western reporter, second series.  Vol. 247, no. 2, Apr. 29, 1952.	B355985	1952-04-30	RE63091	1980-07-14	West Publishing Company|PWH					
fda1071d-337c-8b4c-bb24-9b5e743727db						Blue book.  Vol. 95, no. 1, May 1952.	B356780	1952-04-30	RE75104	1980-12-29	The Redbook Publishing Company|PCW					
65b71188-1555-ef2d-126c-244e10140322						Seventeen.  Vol. 11, no. 5, May 1952.	B356814	1952-04-30	RE67645	1980-10-09	Triangle Communications, Inc.|PCW					
c91dc8f4-45da-3547-0937-9e7a5c83d352					Michael Fessier.	Saturday evening post, May 3, 1952|The Sheriff was scared.	B356866	1952-04-30	RE58111	1980-04-21	Michael Fessier|A					
f246bf1d-d7b6-0d63-c73a-2d52abf3230c						The Saturday evening post.  Vol. 224, no. 44, May 3, 1952.	B356866	1952-04-30	RE72420	1980-07-03	The Saturday Evening Post Company|PCW					
c1965ef9-ae72-9aff-aeef-135d567a673e						Ladies' home journal.  Vol. 69, no. 5, May 1952.	B356868	1952-04-30	RE75085	1980-12-29	Publishing, Inc.|PCW					
1e4cdb72-5f52-d383-8d28-d8a2019772f9						Esquire.  Vol. 37, no. 6, June 1952.	B362438	1952-04-30	RE49647	1980-01-24	Esquire Publishing, Inc.|PCW					
656c3320-6168-71f3-fa5d-4504faf64bac					Don Tracy.	Wonderful nose of Joe Brilling.	B362438	1952-04-30	RE76156	1980-12-31	Carolyn B. Tracy|W					
4b0e0a80-5516-b702-0097-0677a9d83cd2					Ray Bradbury.	A Piece of wood.	B362438	1952-04-30	RE76215	1980-12-29	Ray Bradbury|A					
e58114c3-34ba-0aef-ab39-07aad9b7ea6e					Samuel I. Rosenman.	What makes a president.	B5-20869	1952-04-30	RE56267	1980-04-11	Dorothy R. Rosenman|W||Robert Rosenman|C||James R. Rowen|C					
eae6f78d-6cf9-50dd-1d03-6a0344866c02					Hugh Brannum.	Little Orley and the parade.	C6223	1952-04-30	RE55185	1980-03-24	Shawnee Press, Inc.|PWH					
9f94b59f-b132-d7bd-b021-e4790949924c					Hugh Brannum.	Orley is a worm.	C6224	1952-04-30	RE55522	1980-03-25	Shawnee Press, Inc.|PWH					
15035566-e685-d4fa-3519-e54ff613f899						L'Amour en papier; piece.  Louis Ducreux (Louis Ducreux-Picon)	DFO155	1952-04-30	RE54054	1980-03-04	Louis Ducreux|A					
1eb0abae-3e73-aefb-4487-fdf5df2c3a51					Henry Denker.	The Parable of the Tares.	DU30689	1952-04-30	RE58227	1980-05-12	Henry Denker|A					
c9357073-e2ef-f603-4496-16ec159a1fa9					Henry Denker.	Greater things than these.	DU30690	1952-04-30	RE58226	1980-05-12	Henry Denker|A					
74090c83-2fda-e166-8bba-e0104c25f225					Ellery Queen, pseud. of Frederic Dannay & Manfred B. Lee, employer for hire of Betty Loring.	Death of a wax doll; television script.	DU30764	1952-04-30	RE62262	1980-07-01	Frederic Dannay|PWH||Catherine B. Lee|PWH					
0f16e613-ba3b-149e-0fdc-afe8597b1f1b					Edgar Tobin Aerial Surveys, Edgar Tobin, sole owner.	Ownership map with well data, north half Brazos County, Tex.	F12586	1952-04-30	RE49734	1980-02-15	Tobin Surveys, Inc.|PWH					
7378c5b1-786f-cb86-55c2-fbf11fc3f20c					Edgar Tobin Aerial Surveys, Edgar Tobin, sole owner.	Ownership map with well data, south half Brazos County, Tex.	F12594	1952-04-30	RE49752	1980-02-15	Tobin Surveys, Inc.|PWH					
d5192705-cb7e-f8cd-1566-b7bee790c5cc					The M. H. Hackett Company.	Discriminating people prefer Herbert Tareyton.	KK73018	1952-04-30	RE48722	1980-01-14	American Brands, Inc.|PWH					
1b7f4627-7670-dcae-787f-f92a75a2683c					Jeanne Bowman, pseud. of Jeanne Blocklinger.	Doctor Angel.	A66284	1952-05-01	RE50736	1980-02-14						
36a16889-d880-fc2f-115f-b6ac267cb5ba					Robert A. Vogeler, collaborator: Leigh White.	I was Stalin's prisoner.	A66566	1952-05-01	RE73281	1980-12-11	Robert A. Vogeler|A					
eb8f64e1-5897-9ad9-cd31-65a4a960dbb1					Hudson Strode.	Finland forever.	A66567	1952-05-01	RE48218	1980-01-11	Theresa C. Strode|W					
bfdc9a69-8b1f-d0c2-1126-da8c561c5cb8					John Evarts Tracy.	Handbook of the law of evidence.	A66579	1952-05-01	RE60338	1980-05-14	John Evarts Tracy|A					
b2cc8846-8fc7-7045-f782-61944f548b84					Mary E. Murphy.	Selected readings in accounting and auditing.	A66650	1952-05-01	RE56353	1980-04-17	Mary E. Murphy|A					
1dde4fb6-8710-4d95-3f80-4278222b1514					Ronald Freedman, Amos H. Hawley, Werner S. Landecker et al.	Principles of sociology; a text with readings.	A66692	1952-05-01	RE60821	1980-04-14	Holt, Rinehart and Winston|PWH					
d655150c-b313-74ad-9a0a-3ee8e62edac0					George S. Gulick (editor-in-chief) & William S. Anderson (managing editor) et al.	American Jurisprudence general index.  Vol. 4: punctuation to zoological gardens.	A66694	1952-05-01	RE51283	1980-02-04	The Lawyers Co-operative Publishing Company|PWH					
b92e3884-255b-d902-1114-78f9867ba666					Roscoe T. Steffen.	Cases on the law of agency.	A66697	1952-05-01	RE62967	1980-07-14	West Publishing Company|PWH					
a31e9bc3-a37e-2657-4122-b92e252900c8						Russian discoveries in the Pacific and in North America in the eighteenth and nineteenth centuries.  Compiled by A. I. Andreyev, translation: Carl Ginsburg.|Russkie otkrytiya v Tikhom Okeane i Severnoi Amerike v XVII-XIX vekakh.	A66738	1952-05-01	RE48171	1980-01-31	American Council of Learned Societies|PWH					
db397998-b0c9-49d8-4e52-46f7db55ea77					Donat O'Donnell, pseud. of Conor Cruise O'Brien.	Maria Cross: imaginative patterns in a group of modern Catholic writers.	A66862	1952-05-01	RE64863	1980-06-23	Conor Cruise O'Brien|A					
6b97e962-bd6c-4228-f909-db480ebf11bc					Lawrence Bayard Kiddle & Federico Sanchez y Escribano.	Dos obras del humorista Edgar Neville.	A66869	1952-05-01	RE65983	1980-09-03	Holt, Rinehart and Winston|PWH					
5868282e-596d-e134-f33b-a6120fefc16f						West's South Carolina digest, 1783 to date.  Vols. 15 & 16.	A66924	1952-05-01	RE62930	1980-07-14	West Publishing Company|PWH					
6a573b4c-5f5c-6e02-7342-09ef184543db					Maurice B. McNamee.	Reading for understanding.	A67036	1952-05-01	RE55840	1980-04-08	Maurice B. McNamee|A					
bff8bd82-42e9-f6e1-4a8f-0f3e66c27935					L. Ron Hubbard & D. Folgere, pseud. of Richard DeMille.	Introductory lecture.	A67747	1952-05-01	RE58754	1980-05-19	L. Ron Hubbard|A					
0c41729f-fd62-0346-f238-415bc66cb14b					L. Ron Hubbard & D. Folgere, pseud. of Richard DeMille.	Second echelon of knowledge.	A67748	1952-05-01	RE58755	1980-05-19	L. Ron Hubbard|A					
00e05652-2fdd-0c79-7455-76693873e2af					L. Ron Hubbard & D. Folgere, pseud. of Richard DeMille.	Second echelon of knowledge.	A67749	1952-05-01	RE58756	1980-05-19	L. Ron Hubbard|A					
1dbf65fc-5687-4ca5-1ce1-bbd8b76adb59					L. Ron Hubbard & D. Folgere, pseud. of Richard DeMille.	Second echelon of knowledge.	A67750	1952-05-01	RE58757	1980-05-19	L. Ron Hubbard|A					
c2f077b3-5520-c891-68ba-2c3d007b8b16					L. Ron Hubbard & D. Folgere, pseud. of Richard DeMille.	Second echelon of knowledge.	A67751	1952-05-01	RE58758	1980-05-19	L. Ron Hubbard|A					
ee328f6f-28d9-50f0-ea87-03b8529a548f					L. Ron Hubbard & D. Folgere, pseud. of Richard DeMille.	Thought.	A67752	1952-05-01	RE58759	1980-05-19	L. Ron Hubbard|A					
51402636-f0db-6f85-51a2-713a6e256f6f					L. Ron Hubbard & D. Folgere, pseud. of Richard DeMille.	Effort and counter-effort.	A67753	1952-05-01	RE58760	1980-05-19	L. Ron Hubbard|A					
7a98d3f3-95f2-01d0-4ef5-3a7c8b81798f					L. Ron Hubbard & D. Folgere, pseud. of Richard DeMille.	The Attack on the pre-clear.	A67754	1952-05-01	RE58761	1980-05-19	L. Ron Hubbard|A					
5d2d4382-c91e-22e9-6ccf-947fcab6ec6e					L. Ron Hubbard & D. Folgere, pseud. of Richard DeMille.	How to handle facsimilies.	A67755	1952-05-01	RE58762	1980-05-19	L. Ron Hubbard|A					
c637c900-2cae-d994-7967-205649facf78					L. Ron Hubbard & D. Folgere, pseud. of Richard DeMille.	Indoctrination of the pre-clear.	A67756	1952-05-01	RE58763	1980-05-19	L. Ron Hubbard|A					
298ce97a-0b93-30f7-774e-f6a334a9cf5a					L. Ron Hubbard & Richard DeMille.	Resolution of effort and counter-effort--overt acts.	A67757	1952-05-01	RE58764	1980-05-19	L. Ron Hubbard|A					
22cfcaa0-6642-bd60-c18b-0eb7e2495dfd					L. Ron Hubbard & Richard DeMille.	The Electropsychometer.	A67758	1952-05-01	RE58765	1980-05-19	L. Ron Hubbard|A					
8a53ab3d-afdc-ea56-3166-7e82b3e9e840					L. Ron Hubbard & Richard DeMille.	Thought, emotion, effort--maybes.	A67759	1952-05-01	RE58766	1980-05-19	L. Ron Hubbard|A					
84961613-ca9c-1c80-ae6a-2b65f7991c9a					L. Ron Hubbard & Richard DeMille.	Effort processing, demonstration.	A67760	1952-05-01	RE58767	1980-05-19	L. Ron Hubbard|A					
83a86a2d-0275-4a94-7e68-72685c23cf12					L. Ron Hubbard & Richard DeMille.	Training auditors, demonstration.	A67761	1952-05-01	RE58768	1980-05-19	L. Ron Hubbard|A					
16cf5d63-a032-39e4-e6c0-475d742e7d53					L. Ron Hubbard & Richard DeMille.	The Anatomy of facsimile one.	A67762	1952-05-01	RE58769	1980-05-19	L. Ron Hubbard|A					
a58032da-4d90-6aca-3fa0-6561ef6535c9					Beatrice Landeck (Beatrice Landeck Marks)	Children and music; an informal guide for parents and teachers.	A68007	1952-05-01	RE62630	1980-06-16	Beatrice Landeck|M					
da079826-ec30-781c-ce2e-a1c1fd4885df					R. G. Treuting, J. J. Lynch, H. B. Wishart & D. G. Richards.	Residual stress measurements.	A68184	1952-05-01	RE80834	1980-12-12	American Society for Metals|PCW					
4d39acd0-ed02-791e-f1e5-ddb9ccc21f49					Alfred E. VanVogt.	The Mixed men.	A71316	1952-05-01	RE61712	1980-06-24	Alfred E. VanVogt|A					
3d8a2352-b293-fd62-c79a-252b0c740a34					National Comics Publications, Inc., Harry Donenfeld, president.	Superman.  Release the week of May 12, 1952.	A106835	1952-05-01	RE61460	1980-05-16	Comics, Inc.|PWH					
8bca5929-f0ba-f6d3-6476-d98c6e3cc943					Paul W. Nesper.	Biblical texts.	A134814	1952-05-01	RE59917	1980-04-30	Alma G. Nesper|W					
f7ebb426-6d77-9b0c-07f8-73c74060ad27					Philip W. Amram.	Goodrich-Amram Procedural rules service.  Apr. 1952 installment.	AA212377	1952-05-01	RE51327	1980-02-04	The Lawyers Co-operative Publishing Company|PWH					
1b7d63cc-8883-e71e-6ba4-fa28d40a96a9					Ray Smith.	Illinois appellate reports advance sheets.  Vol. 346, no. 2, May 1, 1952.	AA212513	1952-05-01	RE51169	1980-02-08	Callaghan & Company|PWH					
714e17c4-4bef-e98a-8539-e19e91612f35					Clifford K. Shipton.	Sibley's Harvard graduates; biographical sketches of those who attended Harvard College in the classes 1726-1730 with bibliographical & other notes.  Vol. 8.	AA213578	1952-05-01	RE49259	1980-02-08	Massachusetts Historical Society|PWH					
f4fd9e04-b779-67f8-84af-d03506068334						King Features weekly.	AA214993	1952-05-01	RE75242	1980-12-29	King Features Syndicate, Inc.|PCW					
0df6e4dd-7617-658a-f4d8-fe5a48a8b26a						Ripley's Believe It Or Not; cartoon feature.  Cartoon drawing & text: Paul Frehm.	AA214998	1952-05-01	RE69910	1980-11-19	Ripley International, Ltd.|PWH					
a5c2be30-8464-c9c5-8041-7e2e6209ed91						King Features illustrated weekly.	AA214998	1952-05-01	RE75237	1980-12-29	King Features Syndicate, Inc.|PCW					
075da287-79c6-fd15-64cb-909d44587bbc					Margaret Mayorga.	The Best one-act plays of 1951-1952.	AA215092	1952-05-01	RE88547	1980-11-06	Eric M. Howlett|C					
10af3777-0560-8098-cd0c-e7279c4b377e					Norman Vincent Peale.	Simple secret of peace of mind.	AA215403	1952-05-01	RE57132	1980-04-28	Foundation for Christian Living|PWH					
ed2c7289-17b9-3b74-3ddc-64e005eaa912					Norman Vincent Peale.	Your self-defects can be corrected.	AA215406	1952-05-01	RE57135	1980-04-28						
6f3d7bd9-4e61-c779-b371-95be5e1b7b3d					Norman Vincent Peale.	The Master key to success.	AA215407	1952-05-01	RE57136	1980-04-28	Foundation for Christian Living|PWH					
66130726-e9cb-43ff-a7a8-58f4c0d7e292						Boys' and girls' march of comics.  No. 84: featuring Carl Anderson's Henry.	AA216147	1952-05-01	RE75172	1980-12-29	King Features Syndicate, Inc.|PCW					
2b42f183-280d-64ae-b6cf-45668fcde73d					Robert L. Abel.	Understanding of contemporary affairs, form 1952.  Test 10.	AA216365	1952-05-01	RE80584	1980-12-29	State University of Iowa|PWH					
c5f523a9-dfa0-0002-2cf0-de06fd670638					Board of Christian Education of the Presbyterian Church in the U.S.A., employer for hire.	My camp book.	AA217899	1952-05-01	RE65822	1980-08-15	The Westminster Press|PWH					
4ccb27f0-a69d-7553-d19c-8dea42b76cb5					E. F. Lindquist, editor.	School average and student norms for Understanding of contemporary affairs.	AA220083	1952-05-01	RE80585	1980-12-29	State University of Iowa|PWH					
